Cas592	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc
1	99.96720	98.10487	99.30694	97.20977	1019.43463	8213.55371	362.43185	0.00000	1.00000	505.82657	8181.33594	38381	1	-1	1	0	0
1	99.93556	98.09350	99.29218	97.31616	1307.20032	5546.73584	261.56781	0.00000	1.00000	593.09894	6516.52637	38482	1	-1	1	0	0
1	100.05067	97.81967	99.38834	97.12698	1169.04578	6574.35205	302.56854	0.00000	1.00000	606.65863	6980.53613	38583	1	-1	1	0	0
1	99.92306	98.05014	99.33797	97.28285	1378.48474	6637.72412	279.29529	0.00000	1.00000	610.96539	7313.86328	38684	1	-1	1	0	0
1	99.75339	98.15897	99.29257	97.28217	1065.20630	8952.50195	370.14249	0.00000	1.00000	480.37027	8932.74121	38785	1	-1	1	0	0
1	99.72607	98.14649	99.30928	97.32550	1176.60706	3917.47412	232.82172	0.00000	1.00000	731.45886	4529.52637	38886	1	-1	1	0	0
1	99.77579	97.83345	99.31683	97.10091	1351.65833	5953.97705	267.92484	0.00000	1.00000	631.37421	6596.64502	38987	1	-1	1	0	0
1	99.87332	98.13026	99.32198	97.38348	1120.84656	8634.86133	354.29211	0.00000	1.00000	518.97351	8948.66211	39088	1	-1	1	0	0
1	99.99859	97.89616	99.33146	97.12929	1005.64679	5409.71484	295.87927	0.00000	1.00000	590.29340	6172.66504	39189	1	-1	1	0	0
1	100.11347	98.15771	99.41713	97.29824	1140.97070	6178.14893	297.22464	0.00000	1.00000	598.56390	6867.90234	39290	1	-1	1	0	0
1	99.86814	98.23547	99.30864	97.30669	1553.07141	5913.09131	248.97061	0.00000	1.00000	567.30707	6872.32324	39391	1	-1	1	0	0
1	99.69804	98.09122	99.25065	97.31262	1053.34546	6024.89990	305.31274	0.00000	1.00000	607.83551	6397.11035	39492	1	-1	1	0	0
1	99.84135	97.69630	99.29594	97.03333	1221.71155	6447.10791	293.24274	0.00000	1.00000	601.45905	7010.52393	39593	1	-1	1	0	0
1	100.11958	98.18540	99.40719	97.41159	1114.53918	4672.58496	261.10046	0.00000	1.00000	693.11945	5051.01367	39694	1	-1	1	0	0
1	100.08146	98.03273	99.42317	97.20655	941.33350	5159.73730	298.24039	0.00000	1.00000	620.94263	5719.43457	39795	1	-1	1	0	0
1	99.65539	98.06208	99.13567	97.30668	1180.88599	4526.50049	249.82928	0.00000	1.00000	632.03412	5031.14795	39896	1	-1	1	0	0
1	100.00674	97.86852	99.48630	97.19107	1449.99988	5772.29297	254.71809	0.00000	1.00000	635.82776	6003.30811	39997	1	-1	1	0	0
1	99.72040	97.91929	99.18378	97.23902	1284.18335	5976.99219	275.71280	0.00000	1.00000	656.18427	6283.39355	40098	1	-1	1	0	0
1	100.01801	98.02367	99.39294	97.32054	1212.17578	7908.53955	326.63120	0.00000	1.00000	536.91003	8410.24902	40199	1	-1	1	0	0
1	100.05785	97.85007	99.32189	97.17661	1037.30652	6370.89453	316.37183	0.00000	1.00000	628.88013	6560.99902	40300	1	-1	1	0	0
1	100.12462	97.98022	99.34488	97.30849	1332.33020	5313.61572	254.89185	0.00000	1.00000	654.09827	6037.54150	40401	1	-1	1	0	0
1	100.12507	97.88206	99.35976	97.18670	995.92242	5198.89941	291.65543	0.00000	1.00000	600.27417	6141.14551	40502	1	-1	1	0	0
1	99.99714	98.04804	99.33529	97.35495	1079.56665	6121.21289	304.03925	0.00000	1.00000	585.04913	6690.77344	40603	1	-1	1	0	0
1	99.83808	97.79688	99.24885	97.19402	1485.69653	3971.83032	208.80664	0.00000	1.00000	695.23810	4410.04736	40704	1	-1	1	0	0
1	100.00002	97.77688	99.38316	97.15167	1121.38269	3550.21460	227.07544	0.00000	1.00000	747.01385	3836.65552	40805	1	-1	1	0	0
1	99.94135	98.16550	99.31024	97.37212	1188.45715	4638.06787	252.19206	0.00000	1.00000	671.96503	5063.87451	40906	1	-1	1	0	0
1	99.95514	98.07144	99.33183	97.21510	1428.73779	5167.99072	242.69395	0.00000	1.00000	634.92621	5960.84473	41007	1	-1	1	0	0
1	99.95475	98.12566	99.33699	97.29019	1381.58728	7648.77539	300.41208	0.00000	1.00000	600.68176	8074.95605	41108	1	-1	1	0	0
1	99.91885	98.02474	99.30883	97.24715	1053.72388	4025.91064	249.33617	0.00000	1.00000	661.19720	4724.06787	41209	1	-1	1	0	0
1	99.96166	97.94121	99.34374	97.17369	1043.04858	7164.58203	334.57593	0.00000	1.00000	594.81702	7475.57275	41310	1	-1	1	0	0
1	99.94228	98.17517	99.33098	97.41610	1039.70874	8245.08887	359.56961	0.00000	1.00000	554.62103	8442.47461	41411	1	-1	1	0	0
1	99.91157	97.74382	99.27171	97.07467	1034.80518	4220.66846	257.71509	0.00000	1.00000	630.57367	4569.65918	41512	1	-1	1	0	0
1	100.11112	98.02703	99.45304	97.34491	1244.75403	6549.47803	292.85574	0.00000	1.00000	583.87231	7338.19238	41613	1	-1	1	0	0
1	99.80564	97.93644	99.16466	97.18829	1007.60571	5518.60693	296.18802	0.00000	1.00000	603.28583	6289.85449	41714	1	-1	1	0	0
1	100.16176	98.10364	99.41228	97.35192	1222.11401	9218.79688	351.38681	0.00000	1.00000	532.82697	9534.32617	41815	1	-1	1	0	0
1	100.18232	97.86609	99.33246	97.15073	1380.66187	4872.15381	239.79527	0.00000	1.00000	664.03741	5324.06250	41916	1	-1	1	0	0
1	100.18630	98.03660	99.31357	97.27592	1032.95679	5965.57324	302.46710	0.00000	1.00000	590.56458	6465.88574	42017	1	-1	1	0	0
1	100.25045	98.11257	99.43224	97.33809	824.62402	6328.46484	349.42346	0.00000	1.00000	600.05756	6596.56104	42118	1	-1	1	0	0
1	99.89172	97.83838	99.20644	97.06737	988.72229	6007.61230	314.68500	0.00000	1.00000	542.82678	6176.32861	42219	1	-1	1	0	0
1	100.02303	98.31171	99.37272	97.48758	1171.99646	4620.98633	253.30090	0.00000	1.00000	662.37952	5314.51221	42320	1	-1	1	0	0
1	99.97569	97.83286	99.31358	97.06511	1205.87805	4919.35059	257.89450	0.00000	1.00000	636.95758	5719.06055	42421	1	-1	1	0	0
1	99.98743	98.10661	99.32487	97.35862	1043.20264	6284.63477	313.35245	0.00000	1.00000	619.63330	6909.16748	42522	1	-1	1	0	0
1	100.01334	97.95042	99.30341	97.13550	1054.64111	4777.07324	271.68887	0.00000	1.00000	677.85858	5182.53369	42623	1	-1	1	0	0
1	100.14130	98.26613	99.45002	97.39667	1115.47144	8728.35156	357.10559	0.00000	1.00000	500.86993	8643.25195	42724	1	-1	1	0	0
1	99.77511	97.99747	99.14583	97.19901	1453.68884	6185.02295	263.32605	0.00000	1.00000	580.31323	6695.16895	42825	1	-1	1	0	0
1	100.14612	97.93927	99.39938	97.21953	1156.62305	5943.23242	289.62247	0.00000	1.00000	588.03650	6749.08545	42926	1	-1	1	0	0
1	100.23456	98.01202	99.38519	97.29873	970.11108	7620.73926	346.99411	0.00000	1.00000	593.23199	7937.20020	43027	1	-1	1	0	0
1	100.09263	97.89517	99.31997	97.19941	1417.23035	4423.08887	225.61769	0.00000	1.00000	695.33746	4837.56152	43128	1	-1	1	0	0
1	99.98180	97.99018	99.28397	97.22333	1152.14124	4659.21533	256.53415	0.00000	1.00000	671.94763	5231.30908	43229	1	-1	1	0	0
1	100.04962	98.20374	99.36240	97.36941	974.16583	5210.13135	295.36279	0.00000	1.00000	628.61578	5626.60352	43330	1	-1	1	0	0
1	99.97962	97.94210	99.28172	97.13454	1276.85938	8686.01953	333.01993	0.00000	1.00000	554.67529	9156.11719	43431	1	-1	1	0	0
1	100.09825	98.15414	99.35966	97.32472	1152.32288	5134.48633	269.38882	0.00000	1.00000	648.21130	5468.71924	43532	1	-1	1	0	0
1	100.09128	98.07330	99.34279	97.26470	1341.03479	7357.31494	299.06482	0.00000	1.00000	642.28778	7786.80566	43633	1	-1	1	0	0
1	100.02502	97.93861	99.36071	97.23554	1030.20764	4277.91211	260.14334	0.00000	1.00000	663.02368	4875.40625	43734	1	-1	1	0	0
1	99.82514	97.86799	99.24052	97.24152	1081.72827	3987.01489	245.09007	0.00000	1.00000	695.83081	4375.22949	43835	1	-1	1	0	0
1	99.97939	97.83832	99.36250	97.16293	1327.24268	6217.54980	278.75674	0.00000	1.00000	616.68756	6754.81104	43936	1	-1	1	0	0
1	99.99714	98.17113	99.26514	97.30699	1326.57251	6230.85938	276.67569	0.00000	1.00000	583.30878	6683.28271	44037	1	-1	1	0	0
1	100.27294	98.28590	99.45105	97.34945	930.49567	10112.10352	420.92758	0.00000	1.00000	455.60898	9685.77539	44138	1	-1	1	0	0
1	100.05337	98.00492	99.32645	97.20140	798.36945	5801.73926	330.52795	0.00000	1.00000	550.24274	6635.93262	44239	1	-1	1	0	0
1	99.83688	97.92439	99.25305	97.21667	1661.48779	5896.38135	240.42352	0.00000	1.00000	656.32678	6626.82861	44340	1	-1	1	0	0
1	99.92307	97.98601	99.33027	97.25967	1186.99426	6927.27051	308.39801	0.00000	1.00000	572.72760	7409.80811	44441	1	-1	1	0	0
1	100.00294	98.01722	99.39378	97.25735	1171.44116	7227.62305	317.10138	0.00000	1.00000	587.26880	7726.28027	44542	1	-1	1	0	0
1	99.81716	98.02686	99.22706	97.25940	942.98254	6432.25293	333.75052	0.00000	1.00000	591.80878	7291.77881	44643	1	-1	1	0	0
1	100.04075	98.00612	99.39933	97.25921	1180.43091	3638.81641	224.13660	0.00000	1.00000	716.35156	4033.20898	44744	1	-1	1	0	0
1	99.97897	97.95515	99.32913	97.23470	1063.03064	6147.64160	309.00305	0.00000	1.00000	640.16949	6616.76074	44845	1	-1	1	0	0
1	99.91250	97.97340	99.25098	97.20654	1878.40002	5394.24805	216.28563	0.00000	1.00000	675.17676	6029.58105	44946	1	-1	1	0	0
1	100.16016	98.17714	99.42320	97.29575	993.43292	9615.25000	397.16550	0.00000	1.00000	500.03748	9068.06152	45047	1	-1	1	0	0
1	100.02552	98.20607	99.33985	97.29993	1105.87598	8397.96680	351.82745	0.00000	1.00000	509.41782	8888.55469	45148	1	-1	1	0	0
1	99.84101	98.03958	99.20849	97.17262	1179.98584	4038.17871	235.67947	0.00000	1.00000	644.70154	4663.45947	45249	1	-1	1	0	0
1	100.14169	98.19332	99.40604	97.31815	1161.91699	6366.32764	298.88565	0.00000	1.00000	579.19543	6680.11230	45350	1	-1	1	0	0
1	100.13117	98.07985	99.35017	97.21227	1167.44739	6173.34912	293.63196	0.00000	1.00000	566.79980	6731.00488	45451	1	-1	1	0	0
1	100.03119	98.12586	99.30569	97.21130	1066.15808	9701.72559	385.09537	0.00000	1.00000	484.74115	9748.47363	45552	1	-1	1	0	0
1	100.02142	98.33849	99.26101	97.39755	985.91125	9251.59766	391.11234	0.00000	1.00000	517.68066	8975.98145	45653	1	-1	1	0	0
1	100.28601	97.96105	99.38953	97.14738	881.91174	7594.22314	374.68625	0.00000	1.00000	526.32001	7637.00195	45754	1	-1	1	0	0
1	100.30608	98.00254	99.40252	97.26737	1000.78271	6484.67383	324.93448	0.00000	1.00000	578.99438	7004.14063	45855	1	-1	1	0	0
1	100.02363	97.98177	99.23048	97.23566	1005.96637	5809.66211	306.79068	0.00000	1.00000	638.22150	6314.46240	45956	1	-1	1	0	0
1	100.13461	98.02684	99.38254	97.20882	1279.52258	6232.17773	281.74371	0.00000	1.00000	584.84381	6784.90479	46057	1	-1	1	0	0
1	100.02646	98.24863	99.28366	97.37405	1039.65393	6961.67529	330.17508	0.00000	1.00000	522.96643	7456.83936	46158	1	-1	1	0	0
1	100.09825	97.97647	99.32571	97.17889	1183.32483	8381.19922	339.68927	0.00000	1.00000	527.92517	8945.87109	46259	1	-1	1	0	0
1	100.18205	97.99677	99.36462	97.26941	1015.34106	8934.61230	378.69934	0.00000	1.00000	516.25500	8729.62500	46360	1	-1	1	0	0
1	100.11928	97.94606	99.30624	97.14709	1182.36829	8508.43848	342.45920	0.00000	1.00000	562.26276	8622.42871	46461	1	-1	1	0	0
1	100.14524	98.32209	99.35508	97.40101	1196.68335	6951.46338	307.82114	0.00000	1.00000	592.75629	7506.09277	46562	1	-1	1	0	0
1	100.06243	98.09727	99.29153	97.26176	1248.14612	5337.59375	264.09430	0.00000	1.00000	623.27332	5999.16699	46663	1	-1	1	0	0
1	100.12798	97.82772	99.36908	97.13254	1196.15063	5750.27637	280.06723	0.00000	1.00000	646.65198	6051.70068	46764	1	-1	1	0	0
1	100.02840	98.03986	99.26900	97.27596	1317.53333	6227.29736	277.54449	0.00000	1.00000	581.04895	6591.77441	46865	1	-1	1	0	0
1	100.16878	98.15815	99.39468	97.30437	1267.35315	6386.44385	287.60562	0.00000	1.00000	641.11005	6894.25098	46966	1	-1	1	0	0
1	100.04108	98.06474	99.28313	97.17682	1176.41260	5303.85889	271.05981	0.00000	1.00000	648.39862	5915.03467	47067	1	-1	1	0	0
1	100.09514	98.27586	99.35841	97.36063	1292.34302	6844.33936	293.55008	0.00000	1.00000	554.45367	7484.65820	47168	1	-1	1	0	0
1	100.02741	98.04754	99.25534	97.15382	1570.56860	5486.64990	238.60643	0.00000	1.00000	604.48431	5986.89404	47269	1	-1	1	0	0
1	100.25601	98.21489	99.41269	97.31174	1068.29895	11780.80273	430.00363	0.00000	1.00000	429.05515	11247.62109	47370	1	-1	1	0	0
1	100.14481	98.14146	99.31496	97.22499	1173.03552	8890.39551	351.47211	0.00000	1.00000	521.93201	9220.70215	47471	1	-1	1	0	0
1	100.08577	98.17639	99.31491	97.35403	1173.88110	6708.01172	305.79675	0.00000	1.00000	578.71106	7478.22559	47572	1	-1	1	0	0
1	100.08013	97.79527	99.35355	97.08525	1185.10071	4176.68652	239.53091	0.00000	1.00000	706.41730	4621.56738	47673	1	-1	1	0	0
1	99.97130	98.08655	99.31672	97.36417	1228.31165	6959.30713	305.47845	0.00000	1.00000	549.49243	7460.68750	47774	1	-1	1	0	0
1	99.90749	97.92558	99.28199	97.12916	1452.41296	5041.36133	237.74936	0.00000	1.00000	617.41547	6009.61328	47875	1	-1	1	0	0
1	100.03135	98.26227	99.33768	97.36881	1156.54041	6931.96094	312.90271	0.00000	1.00000	583.18018	7426.49756	47976	1	-1	1	0	0
1	100.11943	98.12870	99.37766	97.24667	1545.60229	5822.73926	247.80521	0.00000	1.00000	641.37238	6600.69043	48077	1	-1	1	0	0
1	100.00781	98.01383	99.24361	97.17600	1653.24670	6161.33203	246.45717	0.00000	1.00000	636.34912	6968.27197	48178	1	-1	1	0	0
1	100.23949	98.20641	99.42455	97.31407	1193.56396	5505.18311	274.48410	0.00000	1.00000	673.59601	6195.09961	48279	1	-1	1	0	0
1	100.08303	98.14919	99.27235	97.26846	865.89520	4302.64014	284.38354	0.00000	1.00000	649.21521	4910.61768	48380	1	-1	1	0	0
1	100.15169	98.02329	99.33810	97.19759	958.15381	7996.19043	368.90482	0.00000	1.00000	512.98822	7854.29346	48481	1	-1	1	0	0
1	100.18169	98.11650	99.35908	97.32066	954.27466	5627.82520	310.37604	0.00000	1.00000	634.37732	5969.56689	48582	1	-1	1	0	0
1	100.08668	97.93105	99.32326	97.14679	1022.44696	6920.67969	332.11331	0.00000	1.00000	596.36615	7148.84619	48683	1	-1	1	0	0
1	100.01028	98.17080	99.33948	97.31085	1079.91394	5671.05664	292.53128	0.00000	1.00000	644.42194	6040.45166	48784	1	-1	1	0	0
1	99.88670	98.17485	99.22902	97.24683	1099.24817	3025.90210	211.81293	0.00000	1.00000	687.87769	3474.05688	48885	1	-1	1	0	0
1	100.16574	98.19971	99.37912	97.30167	945.60522	5570.99316	314.19525	0.00000	1.00000	590.42334	6128.41650	48986	1	-1	1	0	0
1	100.24299	98.02198	99.36205	97.15262	1249.77600	6056.55371	281.04083	0.00000	1.00000	597.73901	6611.52637	49087	1	-1	1	0	0
1	100.18402	98.24583	99.33974	97.31006	930.30029	5846.83691	320.38867	0.00000	1.00000	628.69427	6122.64307	49188	1	-1	1	0	0
1	100.07716	98.23690	99.31174	97.33038	978.45337	4849.63135	284.42465	0.00000	1.00000	635.36853	5504.78857	49289	1	-1	1	0	0
1	100.03568	97.90759	99.37148	97.16975	1180.01697	5767.71582	287.14230	0.00000	1.00000	609.80426	6739.89551	49390	1	-1	1	0	0
1	99.81711	97.90691	99.26611	97.22416	1273.77100	3997.15601	225.74667	0.00000	1.00000	685.53815	4683.54443	49491	1	-1	1	0	0
1	99.84789	98.01946	99.30677	97.28586	1605.70923	4143.41406	205.04698	0.00000	1.00000	670.65820	4843.54883	49592	1	-1	1	0	0
1	99.96712	97.99574	99.30029	97.25610	1178.43835	4728.38086	255.74678	0.00000	1.00000	658.27216	5511.19434	49693	1	-1	1	0	0
1	100.20303	97.95443	99.46392	97.23832	946.71802	12242.83105	458.19800	0.00000	1.00000	421.18295	11386.42773	49794	1	-1	1	0	0
1	99.89024	97.96774	99.16943	97.22964	1292.14893	4188.64990	230.02522	0.00000	1.00000	651.48553	4861.86182	49895	1	-1	1	0	0
1	100.21941	98.07221	99.43596	97.30191	1005.74060	5335.90576	293.87219	0.00000	1.00000	650.49207	5921.69824	49996	1	-1	1	0	0
1	100.11589	97.97475	99.28784	97.20274	1082.04700	8069.64355	348.63849	0.00000	1.00000	539.78339	8418.41504	50097	1	-1	1	0	0
1	100.17534	98.07594	99.35431	97.27670	1174.50281	5756.51904	282.85345	0.00000	1.00000	576.42224	6557.44189	50198	1	-1	1	0	0
1	100.12981	98.07800	99.30429	97.25890	1187.67957	7318.12109	317.00046	0.00000	1.00000	597.33435	7586.64111	50299	1	-1	1	0	0
1	100.18129	98.05157	99.28916	97.20572	1532.26196	7695.04834	286.03522	0.00000	1.00000	598.42181	8075.45459	50400	1	-1	1	0	0
1	100.39350	98.21309	99.50387	97.29969	1005.95001	7843.83887	356.14041	0.00000	1.00000	592.08105	8043.97168	50501	1	-1	1	0	0
1	99.89351	98.18288	99.13580	97.26566	1348.32776	4509.35205	233.29105	0.00000	1.00000	634.50366	5048.40625	50602	1	-1	1	0	0
1	100.16896	98.09594	99.42422	97.19304	1166.34546	3129.85425	209.12631	0.00000	1.00000	707.28619	4713.84521	50703	1	-1	1	0	0
1	100.05854	98.24748	99.29808	97.31745	1349.36768	6484.03564	279.84515	0.00000	1.00000	600.86359	6792.41016	50804	1	-1	1	0	0
1	100.06918	98.13462	99.34438	97.25010	1288.37354	7666.01270	311.42227	0.00000	1.00000	532.74146	8126.46582	50905	1	-1	1	0	0
1	100.01437	98.02685	99.26358	97.15408	1475.60852	4809.41016	230.11398	0.00000	1.00000	671.79901	5449.02686	51006	1	-1	1	0	0
1	100.22253	98.31609	99.41285	97.34727	1291.43359	8379.52832	325.29471	0.00000	1.00000	561.44922	8868.76953	51107	1	-1	1	0	0
1	100.08984	98.22202	99.29949	97.23454	1174.20508	6754.01123	306.39905	0.00000	1.00000	577.36084	7388.97900	51208	1	-1	1	0	0
1	100.07199	98.19689	99.32298	97.30121	1301.20898	6045.00244	276.96423	0.00000	1.00000	610.44952	6894.75977	51309	1	-1	1	0	0
1	100.07544	97.97006	99.29604	97.11666	1468.47864	6258.97900	263.53439	0.00000	1.00000	603.13977	6738.50586	51410	1	-1	1	0	0
1	100.21055	98.29057	99.35161	97.35170	933.24219	4540.39258	281.65601	0.00000	1.00000	616.21716	5216.56885	51511	1	-1	1	0	0
1	100.25325	98.21032	99.42297	97.25537	1116.99646	6072.08643	298.11267	0.00000	1.00000	596.74841	6869.28955	51612	1	-1	1	0	0
1	99.91047	98.11432	99.19435	97.26478	1454.85522	5301.92285	243.87460	0.00000	1.00000	571.76135	5827.96826	51713	1	-1	1	0	0
1	100.10737	97.96386	99.39268	97.17436	1176.44580	9251.62402	357.71982	0.00000	1.00000	540.33655	9669.58594	51814	1	-1	1	0	0
1	100.04551	98.12682	99.27569	97.34324	1517.31714	4911.51611	229.71060	0.00000	1.00000	698.37122	5456.71973	51915	1	-1	1	0	0
1	100.19706	97.92037	99.38079	97.15712	1041.67969	4948.11914	279.59335	0.00000	1.00000	628.57050	5481.73779	52016	1	-1	1	0	0
1	100.13744	98.09658	99.30894	97.33486	1169.60669	9465.85742	363.22000	0.00000	1.00000	510.29996	9640.50098	52117	1	-1	1	0	0
1	100.15560	97.93781	99.29655	97.16028	1587.29163	5169.75342	230.02209	0.00000	1.00000	647.73608	5908.59766	52218	1	-1	1	0	0
1	100.30364	98.14977	99.40423	97.34451	1284.05786	6382.91846	284.62732	0.00000	1.00000	586.92725	6703.82080	52319	1	-1	1	0	0
1	100.14480	97.98813	99.29839	97.19946	1031.52002	4166.62305	256.31882	0.00000	1.00000	669.00696	4772.82617	52420	1	-1	1	0	0
1	100.10480	98.03724	99.23987	97.22363	1077.98755	8860.85547	366.20160	0.00000	1.00000	471.01666	8943.58398	52521	1	-1	1	0	0
1	100.42484	98.20275	99.49426	97.30674	917.27478	9849.15527	389.74051	0.00000	1.00000	461.84723	10031.81934	52622	1	-1	1	0	0
1	100.07409	98.14783	99.22424	97.24586	1083.75647	7112.66943	326.88107	0.00000	1.00000	537.46521	7703.36963	52723	1	-1	1	0	0
1	100.14088	98.11649	99.36365	97.22713	1216.60864	7631.77344	319.74313	0.00000	1.00000	616.16669	7888.83301	52824	1	-1	1	0	0
1	100.06477	98.18564	99.30798	97.31132	863.98016	4585.42334	292.23648	0.00000	1.00000	644.92279	5092.93213	52925	1	-1	1	0	0
1	100.07001	98.01375	99.29602	97.24044	1193.66052	6040.89307	287.18472	0.00000	1.00000	529.29163	7082.70850	53026	1	-1	1	0	0
1	100.20707	97.88519	99.34635	97.21712	1263.04749	6173.29004	282.21326	0.00000	1.00000	593.30261	6629.43457	53127	1	-1	1	0	0
1	100.27319	97.89599	99.35983	97.21783	1287.37598	5856.10449	272.27689	0.00000	1.00000	666.60205	6490.95068	53228	1	-1	1	0	0
1	100.21196	98.04607	99.29505	97.29323	1403.64868	5997.18799	263.89066	0.00000	1.00000	585.66730	6683.31738	53329	1	-1	1	0	0
1	100.28515	98.03056	99.34789	97.24889	1217.91638	8911.44336	345.35059	0.00000	1.00000	513.10828	9015.29102	53430	1	-1	1	0	0
1	100.27988	98.02702	99.30058	97.22048	1402.13867	5828.49072	260.27625	0.00000	1.00000	608.53033	6420.74170	53531	1	-1	1	0	0
1	100.38760	98.15166	99.39121	97.27132	1094.26147	5222.38672	285.68469	0.00000	1.00000	712.31055	5733.23633	53632	1	-1	1	0	0
1	100.24072	98.19957	99.31223	97.25790	1308.66370	6585.19141	286.29196	0.00000	1.00000	571.82599	7231.35010	53733	1	-1	1	0	0
1	100.15646	98.22399	99.30194	97.34904	1452.36926	4845.16455	232.75841	0.00000	1.00000	627.05530	6059.61768	53834	1	-1	1	0	0
1	100.17804	97.85251	99.31676	97.08788	1070.07275	4768.03711	269.58240	0.00000	1.00000	637.20392	5341.90186	53935	1	-1	1	0	0
1	100.24715	98.14289	99.34872	97.36578	1067.12659	10741.41699	387.47552	0.00000	1.00000	505.39368	10392.15820	54036	1	-1	1	0	0
1	100.23428	97.97443	99.31692	97.19626	1101.48022	6203.34912	301.52051	0.00000	1.00000	593.64001	6923.99951	54137	1	-1	1	0	0
1	100.26758	98.02968	99.34081	97.24447	1038.62463	9478.38574	385.66296	0.00000	1.00000	488.41138	9416.71582	54238	1	-1	1	0	0
1	100.25045	98.11639	99.35230	97.31379	1302.26501	5103.14355	252.77728	0.00000	1.00000	637.29376	5593.65771	54339	1	-1	1	0	0
1	100.13499	97.95234	99.25844	97.12141	1601.66846	4908.58594	223.50511	0.00000	1.00000	745.73450	5453.63379	54440	1	-1	1	0	0
1	100.30228	98.31753	99.37731	97.40281	1260.48706	3898.67480	224.49342	0.00000	1.00000	710.87561	4412.10986	54541	1	-1	1	0	0
1	100.27290	98.07428	99.32559	97.18005	1259.82104	5372.59082	263.63849	0.00000	1.00000	650.96851	6106.78320	54642	1	-1	1	0	0
1	100.25396	98.11938	99.27228	97.27567	1154.70154	6743.32178	308.54193	0.00000	1.00000	572.62152	7009.46387	54743	1	-1	1	0	0
1	100.46323	98.06843	99.40606	97.24792	1121.05359	7690.54150	334.37497	0.00000	1.00000	538.04260	8164.93506	54844	1	-1	1	0	0
1	100.35938	98.03271	99.35307	97.22541	1191.20557	4899.33447	258.97205	0.00000	1.00000	628.09167	5324.70801	54945	1	-1	1	0	0
1	100.15231	98.10441	99.27582	97.24505	1108.80774	4686.33691	262.60767	0.00000	1.00000	664.37775	5132.55811	55046	1	-1	1	0	0
1	100.15520	98.20554	99.27900	97.29048	1263.55542	7579.36865	313.26132	0.00000	1.00000	577.90710	8170.32227	55147	1	-1	1	0	0
1	100.35929	98.15131	99.40041	97.30207	1215.13269	5798.23877	281.14389	0.00000	1.00000	556.90631	6765.34033	55248	1	-1	1	0	0
1	100.27322	97.89129	99.34453	97.10551	1423.79126	7037.27051	283.81656	0.00000	1.00000	556.74548	7355.36279	55349	1	-1	1	0	0
1	100.11915	98.22342	99.27792	97.39129	1276.47229	7763.04639	314.72870	0.00000	1.00000	550.77942	8388.51660	55450	1	-1	1	0	0
1	100.16751	97.99346	99.30306	97.17127	1197.96619	4741.52148	253.88651	0.00000	1.00000	643.29828	5072.54492	55551	1	-1	1	0	0
1	100.31982	98.08793	99.41901	97.28036	1026.05383	6617.85449	324.18658	0.00000	1.00000	598.51532	7153.11914	55652	1	-1	1	0	0
1	100.10502	98.06819	99.25509	97.22607	1253.58130	5193.74854	259.83853	0.00000	1.00000	641.82666	5544.33350	55753	1	-1	1	0	0
1	100.18460	98.15350	99.35583	97.28554	940.90466	5374.09863	305.09857	0.00000	1.00000	613.96454	5852.88477	55854	1	-1	1	0	0
1	100.15338	98.10330	99.26659	97.20898	814.02850	4500.36475	303.68661	0.00000	1.00000	675.51263	5010.18408	55955	1	-1	1	0	0
1	100.37334	98.22725	99.39745	97.29390	916.17822	5109.56787	301.48605	0.00000	1.00000	654.10779	5739.30322	56056	1	-1	1	0	0
1	100.31552	98.18233	99.37864	97.24606	1667.68054	5251.96729	226.47960	0.00000	1.00000	653.69867	5700.53125	56157	1	-1	1	0	0
1	100.05109	98.16035	99.19088	97.26963	1301.59729	5185.95801	254.75395	0.00000	1.00000	680.67200	5777.19824	56258	1	-1	1	0	0
1	100.34206	98.06562	99.42880	97.20776	1124.12671	6397.12939	304.56604	0.00000	1.00000	617.27643	6874.08936	56359	1	-1	1	0	0
1	100.22877	98.14915	99.28917	97.33653	1241.99512	5454.99561	267.10236	0.00000	1.00000	615.53644	6209.58887	56460	1	-1	1	0	0
1	100.27285	97.88903	99.35191	97.16891	1256.97778	6242.44824	284.58118	0.00000	1.00000	549.17761	6735.55762	56561	1	-1	1	0	0
1	100.22147	97.96234	99.29884	97.21738	1594.45593	5534.03906	237.81731	0.00000	1.00000	674.92450	6035.88574	56662	1	-1	1	0	0
1	100.28926	98.17805	99.34769	97.34791	1172.95984	9102.53516	355.67960	0.00000	1.00000	480.99860	9552.03516	56763	1	-1	1	0	0
1	100.27925	98.00634	99.30242	97.18379	1283.38525	6780.36572	292.68512	0.00000	1.00000	594.95831	7586.04004	56864	1	-1	1	0	0
1	100.37461	98.10913	99.39407	97.26852	1478.90784	7502.56592	287.51013	0.00000	1.00000	590.82471	8291.38477	56965	1	-1	1	0	0
1	100.20347	98.14619	99.24207	97.28924	1554.45947	6650.07910	264.11069	0.00000	1.00000	606.40588	7242.85303	57066	1	-1	1	0	0
1	100.38074	98.03165	99.43050	97.16996	1514.25317	5834.07178	250.48668	0.00000	1.00000	624.91559	6647.11035	57167	1	-1	1	0	0
1	100.14449	98.24921	99.25735	97.34199	1124.29041	7972.35791	339.98444	0.00000	1.00000	494.43195	8423.20215	57268	1	-1	1	0	0
